id,title,type,owner,url,has_url,size,num_views,tags,year_created,year_modified,granularity_guess,themes_guess,snippet
3f3655c357d84dc8bd9df60b09a97a66,COLEÇÃO ESTUDOS CARIOCAS - Cidade do Rio: universalização do ensino está mais próxima (Setembro/2002),PDF,PrefeituraRio,,False,1046209,618,Educação|Educação básica,2017,2023,municipio,educacao_basica,
f5899119bb9c4ba3b290116a02b88cfc,"Educação Especial: matrícula por tipo de ensino, segundo as Dependências Administrativas, entre 1999-2002",Microsoft Excel,PrefeituraRio,,False,20992,105,Educação|Educação básica,2017,2019,,matricula|educacao_basica,O conceito do INEP mudou
7f525f38c32542d3bcecb5a2c35deb94,"NOTA TÉCNICA 25 - Avaliação das crianças de creches municipais no Rio de Janeiro (2010-2012): uso da ferramenta Age & Stages Questionnaires, ASQ-3 (Novembro/2013)",PDF,PrefeituraRio,,False,1194401,682,Educação|Educação básica,2017,2023,,ideb_avaliacao|educacao_basica,"O objetivo desta nota técnica é apresentar os resultados da avaliação das creches municipais do Rio de Janeiro com base no Age & Stages Questionnaires (ASQ-3). Esta metodologia é composta por um conjunto de 21 questionários voltados para crianças de diferentes idades, cobrindo o intervalo etário de 1 mês a 5 anos e meio. Permite avaliar o desempenho das crianças em cinco dimensões: comunicação, coordenação motora ampla, coordenação motora fina, resolução de problemas e pessoal e social. Os dados de 2010 foram coletados e analisados em parceria com a Secretaria de Assuntos Estratégicos da Presidência da República (SAE); os de 2011 por uma parceria entre SAE e Instituto Pereira Passos (IPP); em 2012, a pesquisa novamente foi realizada pela SAE. Através dos dados coletados nesses anos, faremos uma análise do desempenho das creches bem como da evolução destas ao longo do tempo."
b7b66567492942adb5b49085a93cffb8,Percentagem de crianças por faixa etária: matriculados em creches/escolas; com mais de um ano de atraso escolar; matriculados com acesso ao ensino fundamental e frequência escolar no Município do Rio de Janeiro em 1991/2000/2010,Microsoft Excel,PrefeituraRio,,False,198144,189,Educação|Escolaridade da população,2017,2023,escola,matricula|educacao_basica|escolaridade,Houve um aumento de 26% no numero de crianças de 4 a 5 anos frequentando a escola na Cidade do Rio de Janeiro entre 2000 e 2010
d0f865cfba6f489b8e7c8ca7f5d6492a,COLEÇÃO ESTUDOS CARIOCAS - Prioridade Educação: evolução recente da rede pública e dos gastos do município no setor (Junho/2004),PDF,PrefeituraRio,,False,1147362,425,Educação|Educação básica,2017,2023,municipio,educacao_basica,Não foi feita anotação
6d001889b8c7435aa108a503f19110a8,NOTA TÉCNICA 29 - Pesquisa Nacional de Saúde Escolar (PeNSE 2012): Características do Ambiente Escolar e Entorno (Junho/2014) ,PDF,PrefeituraRio,,False,926782,499,Educação,2017,2023,escola,educacao_basica,"Análise dos resultados, para o Brasil e sete capitais, da Pesquisa Nacional de Saúde Escolar, realizada pelo IBGE com uma amostra de  estudantes do 9º ano e diretores das escolas públicas e particulares do Ensino Fundamental. Foram investigadas as características do ambiente escolar e entorno, desagregadas em quatro componentes: estrutura de informação e comunicação; alimentos comercializados; estrutura para atividades físicas e outras características."
0a79b57e35824eae8d9676867a997b42,COLEÇÃO ESTUDOS CARIOCAS - O analfabetismo na Cidade do Rio de Janeiro 1991/2000 (Agosto/2002),PDF,PrefeituraRio,,False,2162445,727,Educação|Escolaridade da população,2017,2023,municipio,escolaridade,Não cabe anotação
9862d443bd9e48cbab9b8d739e25b45c,NOTA TÉCNICA 31 - Pesquisa Nacional de Saúde Escolar (PeNSE 2012): Análise dos Resultados (Outubro/2014),PDF,PrefeituraRio,,False,1518819,724,Educação,2017,2023,escola,,Não cabe anotação
1004354d02c44b818dc7c32ce3c2e4a5,COLEÇÃO ESTUDOS CARIOCAS - Aos mestres com reconhecimento: como os educadores enfrentam a violência carioca de cada dia (Abril/2002),PDF,PrefeituraRio,,False,1298364,508,Educação,2017,2019,,,Não cabe anotação
2ababb1025a44aab9e823326796e93b0,RIO ESTUDOS Nº 56 - Como se tornar um Diretor-líder  (Junho/2002),PDF,PrefeituraRio,,False,234541,427,Educação|Educação básica,2018,2023,,educacao_basica,Não foi feita anotação
7cd5d18c62a140439dd588de41b3d38f,RIO ESTUDOS Nº 38 - Pesquisa da CNTE: violência dentro da escola (Outubro/2001),PDF,PrefeituraRio,,False,234974,376,Educação,2018,2023,escola,,Não foi feita anotação
1013ac66372a40de9d6bae43b66ff198,RIO ESTUDOS Nº 30 - O papel do diretor na revolução da educação (Setembro/2001),PDF,PrefeituraRio,,False,365359,486,Educação|Educação básica,2018,2023,,educacao_basica,O papel do diretor na revolução da educação
30ce1f4ac9534ec8ba18c23d6d5057ce,RIO ESTUDOS Nº 227 - Os precursores da educação nova (Novembro/2006),PDF,PrefeituraRio,,False,303577,530,Educação|Educação básica,2018,2023,escola,docentes|educacao_basica,"O Rio Estudos apresenta o artigo da professora Libânia Nacif Xavier sobre a criação e o funcionamento da escola pública no Brasil. O estudo mostra os princípios defendidos pelos signatários do Manifesto dos Pioneiros da Educação Nova (1932) para a organização do ensino brasileiro em moldes democráticos, tais como: educação leiga, pública, gratuita, sob responsabilidade do Estado e co-educação. Assinala os conflitos gerados em torno a esses princípios e destaca a atuação de Fernando de Azevedo (1927-1930) e de Anísio Teixeira (1930-1935) na Reforma do Ensino do Distrito Federal (RJ). Sugere algumas linhas de continuidade, apresentando como exemplos atuais a Escola Parque, na Bahia, e a proposta pedagógica dos Centros Integrados de Educação Pública (Cieps), desenvolvida no Rio de Janeiro nas décadas de 1980-1990."
6f78e3e6689649199daa14828ce02754,RIO ESTUDOS Nº 26 - A cultura da paz em resposta à violência (Agosto/2001),PDF,PrefeituraRio,,False,347708,755,Educação,2018,2023,,,Não foi feita anotação
07ad37f25d0145b18ff83e6b81a1ce82,RIO ESTUDOS Nº 170 - Ações Culturais para crianças e adolescentes da Rede Municipal de Ensino entre 2001-2005 (Agosto/2005),PDF,PrefeituraRio,,False,439217,443,Educação|Escolaridade da população,2018,2023,municipio,escolaridade,Não foi feita anotação
620e401f3a4a4779b49d3439f263a2b5,RIO ESTUDOS Nº 172 - Ações de prevenção à dependencia química vinculadas às escolas municipais entre 2001 e 2005 (Setembro/2005),PDF,PrefeituraRio,,False,1590238,466,Educação,2018,2023,escola,,Não foi feita anotação
a52fcca80a474d01a4ef40b728a05c92,RIO ESTUDOS Nº 48 - O Sistema Nacional de Avaliação da Educação Básica e a Modelagem de Dados (Março/2002),PDF,PrefeituraRio,,False,497985,458,Educação|Educação básica,2018,2023,,ideb_avaliacao|educacao_basica,Não foi feita anotação
1403069227b14a64a41d209cdaf81e29,"RIO ESTUDOS Nº 20 - A integração entre justiça, polícia e escola na França (Junho/2001)",PDF,PrefeituraRio,,False,288930,534,Educação,2018,2023,escola,,Não foi feita anotação
7cc6fcf8d964460b8d3dfc6e711ce721,RIO ESTUDOS Nº 72 - O futuro da sociedade e o presente da educação (Setembro/2002),PDF,PrefeituraRio,,False,238680,653,Educação|Escolaridade da população,2018,2023,escola,docentes|escolaridade,"O Rio Estudos publica hoje artigo da Ministra de Educação, Cultura e Esportes da Espanha, Pilar de Castillo, sobre o Projeto de Lei de Qualidade da Educação naquele país. Segundo a autora, os sistemas educativos devem preservar o que há de valor no passado, para responder aos desafios do presente e preparar o futuro. Por isso, o Projeto de Lei orienta-se no sentido de alcançar dois objetivos fundamentais: integração de todos – alunos, professores, poder público, agentes sociais e econômicos, famílias, enfim, a sociedade como um todo – na qualidade e prevenção, e combate ao fracasso escolar, convertendo o sistema educativo em um sistema capaz de oferecer oportunidades para todos."
eacd534830644097930a72c220a33daf,"RIO ESTUDOS Nº 03 - Rio: educação, causas e efeitos (Março/2001) ",PDF,PrefeituraRio,,False,408272,668,Educação|Escolaridade da população,2018,2023,,escolaridade,Não foi feita anotação
76955c4b2cfc488d879238eac09c75a2,RIO ESTUDOS Nº 88 - Município prioriza ações para jovens (Janeiro/2003),PDF,PrefeituraRio,,False,267963,487,Educação|Educação básica,2018,2023,municipio,educacao_basica,Não foi feita anotação
c648588ad2674507a41b2c802131a3c2,RIO ESTUDOS Nº 36 - A Educação Infantil no Brasil entre 1994-2001 (Outubro/2001),PDF,PrefeituraRio,,False,697600,583,Educação|Educação básica,2018,2023,,educacao_basica,Não foi feita anotação
e92c1cbcc33646859c8c24212a870029,CADERNOS DO RIO - Educação (Junho/2013),PDF,PrefeituraRio,,False,921385,855,Educação|Escolaridade da população,2018,2023,escola,educacao_basica|escolaridade,"Este texto sobre educação, que compõe a série “Cadernos do Rio”, apresenta uma análise sobre pontos como a frequência de crianças nas unidades de ensino, a variação da taxa de analfabetismo e o atraso escolar no ensino fundamental."
32b6d55e5e2e4dd9b590ab3489a2835f,"RIO ESTUDOS Nº 06 - França, a luta contra a violência nas escolas (Abril/2001)",PDF,PrefeituraRio,,False,360635,380,Educação,2018,2023,escola,,Não foi feita anotação
fb0debcd4a87456889eff55fe618bf15,Informação para Ação: monitoramento da Saúde Escolar (Folheto) - 2003,PDF,PrefeituraRio,,False,344376,408,Educação|Educação básica,2018,2023,escola,educacao_basica,Não foi feita anotação
717a8f36a027431d9d13dc104ccfc14b,"Mapa do Índice de Desenvolvimento da Educação Básica - IDEB da 8ª série/9º ano da rede pública municipal, segundo as Regiões Administrativas (RA), no Município do Rio de Janeiro em 2005/2007/2009",Image,PrefeituraRio,,False,1822994,92,Educação|Educação básica,2018,2023,ra,ideb_avaliacao|educacao_basica,Não cabe anotação
2ff1cc67a903454ca7abd596166718c3,Coordenadorias Regionais de Educação (CRE) e Regiões Administrativas (RA) do Município do Rio de Janeiro - 2004,Image,PrefeituraRio,,False,506897,127,Educação|Educação básica,2018,2023,cre,educacao_basica,Não foi feita anotação
ca1f87ba769841c2baaf6181a3817abd,Coordenadorias Regionais de Educação (CRE) - Bairros no Município do Rio de Janeiro - 2014,Image,PrefeituraRio,,False,2707820,356,Educação|Educação básica,2018,2023,cre,educacao_basica,Não cabe anotação
1ea14346b20f44b697beac55c1ad822c,Proporção de pessoas alfabetizadas com 15 anos ou mais de idade por Bairros do Município do Rio de Janeiro - 2000,Image,PrefeituraRio,,False,847073,128,Educação|Escolaridade da população,2018,2023,bairro,escolaridade,Proporção de pessoas alfabetizadas com 15 anos ou mais de idade por Bairros do Município do Rio de Janeiro.
43af5f25d4bb4ab5a6351b44d6a1c587,"Mapa do Índice de Desenvolvimento da Educação Básica - IDEB da 4ª série/5º ano da rede pública municipal, segundo as Regiões Administrativas (RA), no Município do Rio de Janeiro em 2005/2007/2009",Image,PrefeituraRio,,False,1813813,93,Educação|Educação básica,2018,2023,ra,ideb_avaliacao|educacao_basica,Não cabe anotação
c8070a6e23de428ca55650b9a8e07369,"Mapa do IDEB (4ª série/5º ano) - Regiões Administrativas (RA) que alcançaram ou ficaram abaixo da meta de 4,6 na rede pública municipal do Rio de Janeiro - 2009",Image,PrefeituraRio,,False,1363338,73,Educação|Educação básica,2018,2023,ra,ideb_avaliacao|educacao_basica,Não cabe anotação
b854cc4ce2c541e0bef62fc22d1f6fbc,"Educação Infantil (pré-escola) e Ensino Fundamental: matrícula e no. de escolas na rede pública municipal de ensino, por Área de Planejamento (AP), CREs, Região Administrativa (RA) e Bairros no Município do Rio de Janeiro entre Janeiro/2006-Janeiro/2009",Microsoft Excel,PrefeituraRio,,False,93696,143,Educação|Educação básica,2018,2019,escola,matricula|educacao_basica,Não foi feita anotação
fef2b2a156f649dabd4a37fd5211fb51,"Número e distribuição percentual de concluintes em cursos de graduação presenciais, por organização acadêmica, segundo a categoria administrativa no Município do Rio de Janeiro, entre 2000-2022",Microsoft Excel,PrefeituraRio,,False,314368,233,Educação|Ensino superior,2018,2023,municipio,ensino_superior,"Em 2022 foram registrados 32.151 concluintes em cursos de graduação presenciais no Município do Rio de Janeiro, número menor que o registrado no ano anterior."
8c9a0c967a8f41e0abad6f31e4912ff8,"Educação Infantil: número de creches conveniadas na rede pública municipal, segundo as Coordenações Regionais de Educação do Município do Rio de Janeiro, entre 2004-2007",Microsoft Excel,PrefeituraRio,,False,32256,60,Educação|Educação básica,2018,2019,municipio,educacao_basica,Não temos todas as informações
686ff9e957d74d4dabbff033ab32b9de,"Ensino Médio - Número de escolas e dependências físicas existentes, segundo a dependência administrativa no Município do Rio de Janeiro, entre 2000-2022",Microsoft Excel,PrefeituraRio,,False,80896,422,Educação|Ensino médio,2018,2023,escola,infraestrutura|ensino_medio,"Em 2022, das 250 escolas estaduais de ensino médio, 135 possuíam biblioteca, 222 tinham quadra de esportes e 250 tinham acesso à internet."
fa7e0df92fe9461cb41f0156fda83383,"Número e proporção de estudantes e não estudantes de 4 a 6 anos, por nível de ensino no Município do Rio de Janeiro, em 2000/2010",Microsoft Excel,PrefeituraRio,,False,48640,120,Educação|Escolaridade da população,2018,2023,escola,escolaridade,Houve um aumento de 18% no numero de crianças de 4 a 6 anos frequentando escola na Cidade do Rio de Janeiro entre 2000 e 2010
51a59a06ae12474b9975a52c2fcd55e2,"Educação Infantil, Ensino Fundamental, Educação Especial, Programa de Educação de Jovens e Adultos (PEJ): alunos matriculados na rede pública municipal, por gênero, segundo as Coordenadorias Regionais de Educação (CRE) e matrícula inicial - 2013",Microsoft Excel,PrefeituraRio,,False,126976,119,Educação|Educação básica,2018,2023,cre,matricula|educacao_basica,A menor razão homem/mulher se concentra no 8º ano da 2ª CRE
6a6adb6793054943ae26ffbbb12e6c9c,Número e distribuição percentual das instituições de ensino superior no Brasil e suas 12 maiores capitais entre 2000-2022,Microsoft Excel,PrefeituraRio,,False,62976,119,Educação|Ensino superior,2018,2023,municipio,ensino_superior,Em 2022 foram registradas 2.595 instituições de ensino superior no Brasil e 69 no Município do Rio de Janeiro.
7d791c58eadf4366a3f9afcc799cd08e,"Investimentos realizados pelo CNPQ em bolsas e no fomento à pesquisa, segundo a grande área de conhecimento no Estado do Rio de Janeiro, entre 2001-2015",Microsoft Excel,PrefeituraRio,,False,44032,53,Educação|Ensino superior,2018,2019,,ensino_superior,Podemos observar uma queda considerável em 2015 nos investimentos realizados pelo CNPQ em bolsa de pesquisa
5e7a88898605441a8f7818602e02ecc7,"Número e proporção das pessoas de 5 anos ou mais de idade que freqüentam escola ou creche, por grupos de idade, segundo as Regiões Administrativas (RA) do Município do Rio de Janeiro, em 2000/2010",Microsoft Excel,PrefeituraRio,,False,67072,69,Educação|Escolaridade da população,2018,2023,escola,escolaridade,A frequência escolar das pessoas maiores de 5 anos aumentou de uma maneira geral na Cidade do Rio de Janeiro entre 2000 e 2010
fb6ece5b0fc14c18839e9f510fcae09b,"Taxa de analfabetos por faixas etárias, por Bairros ou grupos de Bairros no Município do Rio de Janeiro em 1991/2000/2010",Microsoft Excel,PrefeituraRio,,False,159232,635,Educação|Educação básica,2018,2023,bairro,educacao_basica,Observamos uma queda de 27% na taxa de analfabetismo das crianças de 7 a 14 anos na Cidade do Rio de Janeiro entre 2000 e 2010
1e5dbe226f594be292bf490ead9d2666,"Indicadores de Educação: atendimento educacional ao adolescente e jovem, percentagem de adolescentes e jovens por nível educacional e frequência escolar, por Bairros ou grupos de Bairros, incluindo definições, em 1991/2000",Microsoft Excel,PrefeituraRio,,False,112640,188,Educação|Ensino médio,2018,2023,escola,ensino_medio,Não foi feita anotação
8e1d5972ae214f1ea97d374adc2b55a0,"Número de matrículas do ensino médio por grupo etário, segundo as Dependências Administrativas, entre 2001-2020",Microsoft Excel,PrefeituraRio,,False,65024,106,Educação|Ensino médio,2018,2023,escola,matricula|censo_escolar|docentes|ensino_medio,"Os microdados do Censo Escolar divulgados pelo Inep passaram por uma adequação com o objetivo de garantir privacidade de dados pessoais. A partir de janeiro de 2022, o formato de divulgação impossibilita a identificação de alunos e professores."
c0beddc0eef34a22abc2a1d2712bcd30,"Educação Infantil: número de creches e matrículas por nível e turma, segundo as Coordenações Regionais de Educação no Município do Rio de Janeiro, entre 2004-2009",Microsoft Excel,PrefeituraRio,,False,46080,58,Educação|Educação básica,2018,2019,municipio,matricula|educacao_basica,Não temos todas as informações
8aca832b67094eaea59f77056c95eca9,Educação Infantil: percentual de matrículas na educação infantil em comparação com a matrícula total na rede pública municipal no Município do Rio de Janeiro entre 1999-2008,Microsoft Excel,PrefeituraRio,,False,15872,104,Educação|Educação básica,2018,2023,municipio,matricula|educacao_basica,Não foi feita anotação
023006ef4e8c4277b7551343ef0e9790,"Ensino de pós-graduação: número de alunos de pós-graduação e tempo médio de titulação em meses, por nível, agrupado por instituição, no Município do Rio de Janeiro em 2006/2007",Microsoft Excel,PrefeituraRio,,False,40960,119,Educação|Ensino superior,2018,2023,municipio,ensino_superior,
6b99c568d38646bb97dcf2751c501e7f,"Número de estudantes da rede pública por nível de ensino, segundo as Regiões Administrativas (RA) do Município do Rio de Janeiro, em 2000/2010",Microsoft Excel,PrefeituraRio,,False,61440,196,Educação|Escolaridade da população,2018,2023,ra,matricula|escolaridade,Houve um aumento de 118% no numero de crianças matriculadas em creche da rede publica na Cidade do Rio de Janeiro entre 2000 e 2010
1bdb25acf93949b0914f0c6579099656,"Ensino Fundamental: matrículas de alunos de 7 a 14 anos da rede pública municipal, sobre o total de pessoas nesta faixa etária residentes no Município do Rio de Janeiro - 2000-2006",Microsoft Excel,PrefeituraRio,,False,14336,55,Educação|Educação básica,2018,2019,municipio,matricula|educacao_basica,Não foi feita anotação
1b8da7c026f84de78c6704438c8cda2f,"Educação Infantil (creche/pré-escola), Ensino Fundamental, Classe Especial e Educação Juvenil (PEJ): matrículas na rede municipal de ensino por idade, segundo as séries e matrícula inicial - 1999",Microsoft Excel,PrefeituraRio,,False,307712,92,Educação|Educação básica,2018,2023,escola,matricula|educacao_basica,Número de matrículas por série e idade
1193f2596b9f46e1b0223b4fd5d9ad71,Número e distribuição percentual das matrículas em cursos de graduação presenciais no Brasil e suas 12 maiores capitais entre 2000-2022,Microsoft Excel,PrefeituraRio,,False,268800,139,Educação|Ensino superior,2018,2023,municipio,matricula|ensino_superior,"Em 2022, foram registradas 5.112.663 matrículas em cursos de graduação presenciais no Brasil e 236.456 no Município do Rio de Janeiro."
8070feee270545a2b3d9e08ed2b937cd,"Ensino Fundamental: Taxas de rendimento, por série, segundo a dependência administrativa, entre 2000-2022",Microsoft Excel,PrefeituraRio,,False,37888,246,Educação|Educação básica,2018,2023,municipio,educacao_basica,Houve uma redução na taxa de aprovação do ensino fundamental da Cidade do Rio de Janeiro em 2022 em relação ao ano anterior.
2380ec5691a548179af0568397fd65b9,"Número de matrículas do ensino fundamental por idade e faixa etária, segundo as Dependências Administrativas, entre 1999-2020",Microsoft Excel,PrefeituraRio,,False,124928,286,Educação|Educação básica,2018,2023,escola,matricula|censo_escolar|docentes|educacao_basica,"Os microdados do Censo Escolar divulgados pelo Inep passaram por uma adequação com o objetivo de garantir privacidade de dados pessoais. A partir de janeiro de 2022, o formato de divulgação impossibilita a identificação de alunos e professores."
82d0a1bdf0c844579f6ee6c8350b55d6,"Ensino Fundamental: número médio de alunos por turma, segundo as Dependências Administrativas, entre 2001-2006",Microsoft Excel,PrefeituraRio,,False,17920,39,Educação|Educação básica,2018,2023,,educacao_basica,Não foi feita anotação
2eab9bd9ffc848e2a7bc65ff73a60a99,"Educação Básica: número de estabelecimentos, nas diferentes modalidades de ensino, segundo as Dependências Administrativas, entre 2000-2006",Microsoft Excel,PrefeituraRio,,False,20480,58,Educação|Ensino médio,2018,2023,,ensino_medio|educacao_basica,Não foi feita anotação
49eb3240501f4b579fdd2bd3c9e948d3,"Ensino Fundamental e Ensino Médio - Número médio de alunos por turma, segundo a dependência administrativa entre 2007-2022",Microsoft Excel,PrefeituraRio,,False,59392,551,Educação|Educação básica,2018,2023,municipio,ensino_medio|educacao_basica,"O ensino fundamental da rede municipal do Rio de Janeiro teve em média 31,2 alunos por turma em 2022."
ba728e0990664445a3e83201c58cf4e2,"Educação Básica: número de alunos matriculados por modalidade/segmento, segundo as Dependências Administrativas, entre 1999-2006",Microsoft Excel,PrefeituraRio,,False,45056,119,Educação|Educação básica,2018,2023,,matricula|educacao_basica,Não foi feita anotação
75b1df544d684f7aa5439c8ca28b5fd0,"Educação Básica - Distorção idade-série no ensino fundamental e médio, segundo a dependência administrativa, entre 2000-2022",Microsoft Excel,PrefeituraRio,,False,31232,286,Educação|Ensino médio,2018,2023,municipio,ensino_medio|educacao_basica,"Houve uma diminuição na taxa de distorção idade-série do ensino fundamental da rede municipal do Rio de Janeiro em 2022 em relação a 2021, de 14,3 para 12,7."
d28181c9b0484d818bbc49013732d446,"Educação Infantil - Número de escolas com abastecimento de água, de energia elétrica e esgoto sanitário, segundo a dependência administrativa e modalidade no Município do Rio de Janeiro, entre 2000-2022",Microsoft Excel,PrefeituraRio,,False,59904,202,Educação|Educação básica,2018,2023,escola,educacao_basica,"Em 2022 todas as escolas municipais da educação infantil do Rio de Janeiro tinham abastecimento de água, de energia elétrica e esgoto."
5c0658d31c5a4fd086d13bf4f23f018c,"Número de matrículas em cursos de graduação presenciais, por organização acadêmica, segundo a dependência administrativa no Município do Rio de Janeiro, entre 2000-2022",Microsoft Excel,PrefeituraRio,,False,116736,149,Educação|Ensino superior,2018,2023,municipio,matricula|ensino_superior,"Em 2022 foram registradas 236.456 matrículas em cursos de graduação presenciais no Município do Rio de Janeiro, número menor que o registrado no ano anterior."
bf2ca35430024d9e80daa8e1d28cc443,"Ensino Médio - Número de escolas com abastecimento de água, de energia elétrica e esgoto sanitário, segundo a dependência administrativa no Município do Rio de Janeiro, entre 2000-2022",Microsoft Excel,PrefeituraRio,,False,44032,152,Educação|Ensino médio,2018,2023,escola,ensino_medio,"Em 2022 todas as escolas públicas de ensino médio do Rio de Janeiro tinham abastecimento de água, de energia e esgoto."
5bb3607ea06e404fb8542c73bcea174e,Número e distribuição percentual dos concluintes em cursos de graduação presenciais no Brasil e suas 12 maiores capitais entre 2000-2022,Microsoft Excel,PrefeituraRio,,False,268288,110,Educação|Ensino superior,2018,2023,municipio,ensino_superior,Em 2022 foram registrados 803.622 concluintes em cursos de graduação presenciais no Brasil e 32.151 no Município do Rio de Janeiro.
4f7b7e9578e14e5c8d865c4e5c2074ba,"Investimentos realizados pelo CNPQ em bolsas e no fomento à pesquisa, segundo a Instituição no Estado do Rio de Janeiro, entre 2001-2015",Microsoft Excel,PrefeituraRio,,False,352256,62,Educação|Ensino superior,2018,2023,,ensino_superior,Podemos observar uma queda considerável em 2015 nos investimentos realizados pelo CNPQ em bolsa de pesquisa
8f61d624e21d4cdd886d48f2d587f46e,"Ensino Fundamental: docentes na rede pública municipal pelas Coordenações Regionais de Educação (CRE), segundo os cargos ocupados, em 2007/2008",Microsoft Excel,PrefeituraRio,,False,30208,57,Educação|Educação básica,2018,2023,cre,docentes|educacao_basica,Docentes na rede pública municipal.
37afdc360d54443190ef4282500199c0,"Educação Básica: distorção série-idade no ensino fundamental e médio, segundo as Dependências Administrativas, entre 2000-2005",Microsoft Excel,PrefeituraRio,,False,18432,64,Educação|Educação básica,2018,2023,,educacao_basica,Igual a 2182
a7f951e9c2aa47018b44f5c78da5d0e5,"Pessoas analfabetas por grupos de idade, segundo as Áreas de Planejamento (AP), Regiões de Planejamento (RP), Regiões Administrativas (RA) e Bairros no Município do Rio de Janeiro - 2010",Microsoft Excel,PrefeituraRio,,False,232960,387,Educação|Escolaridade da população,2018,2023,bairro,censo_demografico|escolaridade,"Segundo dados do Censo Demográfico 2010 (IBGE) o Rio de Janeiro possui 156.949 pessoas com mais de 10 anos de idade que são analfabetas. Na Área de Planejamento 3 fica a maior concentração de analfabetos (59.340). Entre 8 e 9 anos são 11.942 analfabetos, sendo a Área de Planejamento 1 a que possui a menor entre todas (607)."
804f635cc79545168d72396c4cff4eaf,"Pessoas de 10 anos ou mais de idade, por classe de renda nominal mensal e condição de alfabetização, segundo Áreas de Planejamento (AP), Regiões de Planejamento (RP), Regiões Administrativas (RA) e Bairros no Município do Rio de Janeiro - 2010",Microsoft Excel,PrefeituraRio,,False,99840,238,Educação|Escolaridade da população,2018,2023,bairro,escolaridade,"Pessoas de 10 anos ou mais de idade, por classe de renda nominal mensal e condição de alfabetização."
ba09a6e1f80b4fdfb06e510b9974dfc7,"Ensino Fundamental: matrículas e concluintes na 8ª série, por sexo, segundo as Dependências Administrativas, entre 2000-2005",Microsoft Excel,PrefeituraRio,,False,23040,84,Educação|Educação básica,2018,2023,,matricula|educacao_basica,O Inep não divulga mais esta informação
6574a63ac2ce4fb39ba528a8c4bdec15,"Educação Infantil e Ensino Fundamental: matrículas inicial e final, por ano, segundo a correspondência entre séries e segmentos na rede pública municipal do Rio de Janeiro, entre 1992-2007",Microsoft Excel,PrefeituraRio,,False,38400,139,Educação|Educação básica,2018,2023,municipio,matricula|educacao_basica,"matrículas inicial e final, por ano, segundo a correspondência entre séries e segmentos na rede pública municipal."
c373015d272d4ce884670adfa7b9b89e,"Educação Infantil - Creche e Pré-escola - Número médio de alunos por turma, segundo a dependência administrativa, entre 2002-2022",Microsoft Excel,PrefeituraRio,,False,76288,283,Educação|Educação básica,2018,2023,escola,educacao_basica,"As creches municipais do Rio de Janeiro tiveram em média 22,1 alunos por turma em 2022."
6b855fdba6514acb9b1bcfb397d52f87,"Educação Infantil e Ensino Fundamental: relação aluno professor na rede municipal de ensino, segundo as Coordenadorias Regionais de Educação (CRE), entre 2005-2008",Microsoft Excel,PrefeituraRio,,False,21504,138,Educação|Educação básica,2018,2023,cre,docentes|educacao_basica,Não temos dados sobre professor
d155c513f84944a8b3bf5df867719faf,"Número e proporção de estudantes de 7 a 14 anos, da rede pública e da particular, por idade, segundo as Regiões Administrativas (RA) do Município do Rio de Janeiro, em 2000/2010",Microsoft Excel,PrefeituraRio,,False,98816,116,Educação|Escolaridade da população,2018,2019,ra,escolaridade,Não cabe anotação
fcd345901b7d4a619c989154bb8d4eca,"Número de estudantes por grupo de idade, segundo curso que freqüentam, no Município do Rio de Janeiro, em 2000/2010",Microsoft Excel,PrefeituraRio,,False,51200,121,Educação|Escolaridade da população,2018,2023,municipio,matricula|escolaridade,Houve um aumento de 70% no numero de crianças de 0 a 3 anos matriculadas em creche na Cidade do Rio de Janeiro entre 2000 e 2010
a89a892cf5eb45a285c5a0e660e8127a,"Ensino Médio: docentes, por grau de formação, segundo as Dependências Administrativas, entre 1999-2020",Microsoft Excel,PrefeituraRio,,False,45568,59,Educação|Ensino médio,2018,2022,escola,censo_escolar|docentes|ensino_medio,"Os microdados do Censo Escolar divulgados pelo Inep passaram por uma adequação com o objetivo de garantir privacidade de dados pessoais. A partir de janeiro de 2022, o formato de divulgação impossibilita a identificação de alunos e professores."
1137f9c36087443ebf1b4f7809576f8b,"Educação Infantil: docentes, por grau de formação, segundo as Dependências Administrativas, entre 2001-2020",Microsoft Excel,PrefeituraRio,,False,45568,84,Educação|Educação básica,2018,2023,escola,censo_escolar|docentes|educacao_basica,"Os microdados do Censo Escolar divulgados pelo Inep passaram por uma adequação com o objetivo de garantir privacidade de dados pessoais. A partir de janeiro de 2022, o formato de divulgação impossibilita a identificação de alunos e professores."
aa31f6714a914febbe21bbd41dc1b8de,Índice de variação entre as matrículas final e inicial na rede pública municipal da Cidade do Rio de Janeiro entre 1992-2008,Microsoft Excel,PrefeituraRio,,False,14848,98,Educação|Escolaridade da população,2018,2023,municipio,matricula|escolaridade,Não foi feita anotação
35385dcefc5149fbb9fd8f91ee934043,Educação Infantil e Ensino Fundamental: crescimento percentual do número de matrículas na rede pública municipal no Município do Rio de Janeiro entre 1999-2008,Microsoft Excel,PrefeituraRio,,False,14848,94,Educação|Educação básica,2018,2023,municipio,matricula|educacao_basica,Educação Infantil e Ensino Fundamental: crescimento percentual do número de matrículas.
