openalex_id,title,category_id,old_stage2_score,new_stage2_sim,old_status,new_status,old_score,new_score,old_item,new_item
https://openalex.org/W1945524409,Childhood and Society,microdata-student,0.0,0.0,external,,0.0,0.0,,
https://openalex.org/W1945524409,Childhood and Society,microdata-household,0.0,0.0,external,,0.0,0.0,,
https://openalex.org/W1559924327,61. Capitalism and Freedom,microdata-student,0.0,0.0,external,,0.0,0.0,,
https://openalex.org/W1559924327,61. Capitalism and Freedom,microdata-household,0.0,0.0,external,,0.0,0.0,,
https://openalex.org/W2079872858,EQUALITY OF EDUCATIONAL OPPORTUNITY,performance-aggregated,0.0,6.461,,available,0.0,15.54,,79bed9c0ee4e46ac8f0c8effc89a62ab
https://openalex.org/W2079872858,EQUALITY OF EDUCATIONAL OPPORTUNITY,ses-aggregated,0.0,6.461,available,available,17.0,18.95,0afd8c122fb4400b847693e715106304,fa85ddc76a524380ad7fc60e3006ee97
https://openalex.org/W2079872858,EQUALITY OF EDUCATIONAL OPPORTUNITY,geometry-schools,0.0,6.461,available,available,13.0,21.8,0a220ea7972449e39a28210dd317f636,498e637753bd4e0da76e90103dd21eb7
https://openalex.org/W2021551171,The Bell Curve: Intelligence and Class Structure in American Life.,spatial-partition,0.0,9.124,,available,0.0,7.92,,e98e29d2a46a4264bb7e33b274e00873
https://openalex.org/W2148501506,"Income Inequality in the United States, 1913-1998",microdata-student,0.0,0.0,external,,0.0,0.0,,
https://openalex.org/W2148501506,"Income Inequality in the United States, 1913-1998",geometry-schools,0.0,0.0,available,,13.0,0.0,0a220ea7972449e39a28210dd317f636,
https://openalex.org/W2148501506,"Income Inequality in the United States, 1913-1998",microdata-household,0.0,0.0,external,,0.0,0.0,,
https://openalex.org/W3123464746,Handbook of Labor Economics,travel-network,0.0,0.0,external,,0.0,0.0,,
https://openalex.org/W3123464746,Handbook of Labor Economics,geometry-schools,0.0,0.0,available,,13.0,0.0,0a220ea7972449e39a28210dd317f636,
https://openalex.org/W3123464746,Handbook of Labor Economics,geometry-neighborhoods,0.0,0.0,available,,10.0,0.0,ae64616d363e48c897818b640e2a22cd,
https://openalex.org/W2074037558,Schooling in Capitalist America: Educational Reform and the Contradictions of Economic Life,performance-aggregated,0.0,6.461,,available,0.0,15.54,,79bed9c0ee4e46ac8f0c8effc89a62ab
https://openalex.org/W2074037558,Schooling in Capitalist America: Educational Reform and the Contradictions of Economic Life,ses-aggregated,0.0,6.461,available,available,17.0,18.95,0afd8c122fb4400b847693e715106304,fa85ddc76a524380ad7fc60e3006ee97
https://openalex.org/W2074037558,Schooling in Capitalist America: Educational Reform and the Contradictions of Economic Life,geometry-schools,0.0,6.461,,available,0.0,21.8,,498e637753bd4e0da76e90103dd21eb7
https://openalex.org/W1990914822,The Effects of Poverty on Children,longitudinal-cohort,0.0,7.514,,external,0.0,0.0,,
https://openalex.org/W1990914822,The Effects of Poverty on Children,performance-aggregated,3.0,22.583,available,available,7.0,15.54,29d517eedb9c44379a07430280a12839,79bed9c0ee4e46ac8f0c8effc89a62ab
https://openalex.org/W2127195548,The Constant Flux: A Study of Class Mobility in Industrial Societies.,travel-network,0.0,0.0,external,,0.0,0.0,,
https://openalex.org/W2127195548,The Constant Flux: A Study of Class Mobility in Industrial Societies.,geometry-schools,0.0,0.0,available,,13.0,0.0,0a220ea7972449e39a28210dd317f636,
https://openalex.org/W2127195548,The Constant Flux: A Study of Class Mobility in Industrial Societies.,geometry-neighborhoods,0.0,0.0,available,,10.0,0.0,ae64616d363e48c897818b640e2a22cd,
https://openalex.org/W1895891998,The Black-White Test Score Gap,performance-aggregated,4.0,0.0,available,,7.0,0.0,29d517eedb9c44379a07430280a12839,
https://openalex.org/W2057988546,Home Advantage: Social Class and Parental Intervention in Elementary Education,microdata-household,0.0,8.43,,external,0.0,0.0,,
https://openalex.org/W2057988546,Home Advantage: Social Class and Parental Intervention in Elementary Education,performance-aggregated,0.0,6.461,,available,0.0,15.54,,79bed9c0ee4e46ac8f0c8effc89a62ab
https://openalex.org/W2057988546,Home Advantage: Social Class and Parental Intervention in Elementary Education,ses-aggregated,0.0,0.0,available,,17.0,0.0,0afd8c122fb4400b847693e715106304,
https://openalex.org/W2057988546,Home Advantage: Social Class and Parental Intervention in Elementary Education,geometry-schools,0.0,6.461,,available,0.0,21.8,,498e637753bd4e0da76e90103dd21eb7
https://openalex.org/W2106915081,Socioeconomic Status Modifies Heritability of IQ in Young Children,ses-aggregated,0.0,0.0,available,,17.0,0.0,0afd8c122fb4400b847693e715106304,
https://openalex.org/W1987724300,The Determinants of Earnings: A Behavioral Approach,travel-network,0.0,7.087,,external,0.0,0.0,,
https://openalex.org/W1987724300,The Determinants of Earnings: A Behavioral Approach,longitudinal-cohort,3.0,31.204,external,external,0.0,0.0,,
https://openalex.org/W2076596522,Life Cycle Schooling and Dynamic Selection Bias: Models and Evidence for Five Cohorts of American Ma,microdata-student,0.0,7.583,,external,0.0,0.0,,
https://openalex.org/W2160420871,Trends in educational assortative marriage from 1940 to 2003,travel-network,0.0,0.0,external,,0.0,0.0,,
https://openalex.org/W2160420871,Trends in educational assortative marriage from 1940 to 2003,microdata-student,0.0,5.853,,external,0.0,0.0,,
https://openalex.org/W2160420871,Trends in educational assortative marriage from 1940 to 2003,microdata-household,0.0,8.836,,external,0.0,0.0,,
https://openalex.org/W2160420871,Trends in educational assortative marriage from 1940 to 2003,geometry-neighborhoods,0.0,8.836,available,available,10.0,18.92,ae64616d363e48c897818b640e2a22cd,dc94b29fc3594a5bb4d297bee0c9a3f2
https://openalex.org/W2160420871,Trends in educational assortative marriage from 1940 to 2003,geometry-schools,0.0,0.0,available,,13.0,0.0,0a220ea7972449e39a28210dd317f636,
https://openalex.org/W627462258,"High school achievement : public, Catholic, and private schools compared",performance-aggregated,2.0,13.793,available,available,7.0,15.54,29d517eedb9c44379a07430280a12839,79bed9c0ee4e46ac8f0c8effc89a62ab
https://openalex.org/W627462258,"High school achievement : public, Catholic, and private schools compared",ses-aggregated,0.0,6.461,,available,0.0,18.95,,fa85ddc76a524380ad7fc60e3006ee97
https://openalex.org/W627462258,"High school achievement : public, Catholic, and private schools compared",geometry-schools,2.0,13.793,available,available,7.0,21.8,498e637753bd4e0da76e90103dd21eb7,498e637753bd4e0da76e90103dd21eb7
https://openalex.org/W2086001270,"The Dynamics of Educational Attainment for Black, Hispanic, and White Males",microdata-student,0.0,5.853,,external,0.0,0.0,,
https://openalex.org/W2086001270,"The Dynamics of Educational Attainment for Black, Hispanic, and White Males",microdata-household,2.0,15.517,external,external,0.0,0.0,,
https://openalex.org/W1489569725,Why Do Some Occupations Pay More than Others? Social Closure and Earnings Inequality in the United S,travel-network,0.0,0.0,external,,0.0,0.0,,
https://openalex.org/W1489569725,Why Do Some Occupations Pay More than Others? Social Closure and Earnings Inequality in the United S,geometry-schools,0.0,0.0,available,,13.0,0.0,0a220ea7972449e39a28210dd317f636,
https://openalex.org/W1489569725,Why Do Some Occupations Pay More than Others? Social Closure and Earnings Inequality in the United S,geometry-neighborhoods,0.0,0.0,available,,10.0,0.0,ae64616d363e48c897818b640e2a22cd,
https://openalex.org/W1588107190,Do Schools Make a Difference,travel-network,2.0,0.0,external,,0.0,0.0,,
https://openalex.org/W1588107190,Do Schools Make a Difference,microdata-student,0.0,15.32,,external,0.0,0.0,,
https://openalex.org/W1588107190,Do Schools Make a Difference,performance-aggregated,2.0,13.793,available,available,7.0,15.54,29d517eedb9c44379a07430280a12839,79bed9c0ee4e46ac8f0c8effc89a62ab
https://openalex.org/W1588107190,Do Schools Make a Difference,geometry-schools,2.0,13.793,available,available,7.0,21.8,498e637753bd4e0da76e90103dd21eb7,498e637753bd4e0da76e90103dd21eb7
https://openalex.org/W1483062237,The Distribution of Labor Incomes: A Survey with Special Reference to the Human Capital Approach,longitudinal-cohort,0.0,7.514,,external,0.0,0.0,,
https://openalex.org/W1524285948,Analysis of the School Preferred Reading Program in Selected Los Angeles Minority Schools.,microdata-student,3.0,21.247,external,external,0.0,0.0,,
https://openalex.org/W1524285948,Analysis of the School Preferred Reading Program in Selected Los Angeles Minority Schools.,performance-aggregated,2.0,13.793,available,available,7.0,15.54,29d517eedb9c44379a07430280a12839,79bed9c0ee4e46ac8f0c8effc89a62ab
https://openalex.org/W1524285948,Analysis of the School Preferred Reading Program in Selected Los Angeles Minority Schools.,geometry-schools,2.0,13.793,available,available,7.0,21.8,498e637753bd4e0da76e90103dd21eb7,498e637753bd4e0da76e90103dd21eb7
https://openalex.org/W2075664771,"More Universalism, Less Structural Mobility: The American Occupational Structure in the 1980s",ses-aggregated,2.0,15.88,available,available,8.0,18.95,fa85ddc76a524380ad7fc60e3006ee97,fa85ddc76a524380ad7fc60e3006ee97
https://openalex.org/W2107623883,Estimation of Educational Borrowing Constraints Using Returns to Schooling,longitudinal-cohort,0.0,7.389,,external,0.0,0.0,,
https://openalex.org/W2107623883,Estimation of Educational Borrowing Constraints Using Returns to Schooling,performance-aggregated,0.0,6.461,,available,0.0,15.54,,79bed9c0ee4e46ac8f0c8effc89a62ab
https://openalex.org/W2107623883,Estimation of Educational Borrowing Constraints Using Returns to Schooling,ses-aggregated,0.0,0.0,available,,17.0,0.0,0afd8c122fb4400b847693e715106304,
https://openalex.org/W2107623883,Estimation of Educational Borrowing Constraints Using Returns to Schooling,geometry-schools,0.0,6.461,,available,0.0,21.8,,498e637753bd4e0da76e90103dd21eb7
https://openalex.org/W2053646573,"Investing in Children: Changes in Parental Spending on Children, 1972–2007",travel-network,0.0,0.0,external,,0.0,0.0,,
https://openalex.org/W2053646573,"Investing in Children: Changes in Parental Spending on Children, 1972–2007",geometry-schools,0.0,0.0,available,,13.0,0.0,0a220ea7972449e39a28210dd317f636,
https://openalex.org/W2053646573,"Investing in Children: Changes in Parental Spending on Children, 1972–2007",geometry-neighborhoods,0.0,0.0,available,,10.0,0.0,ae64616d363e48c897818b640e2a22cd,
https://openalex.org/W2054588116,A Decomposition Analysis of the Trend in UK Income Inequality,microdata-household,0.0,7.087,,external,0.0,0.0,,
https://openalex.org/W2054588116,A Decomposition Analysis of the Trend in UK Income Inequality,performance-aggregated,2.0,15.074,available,available,7.0,15.54,29d517eedb9c44379a07430280a12839,79bed9c0ee4e46ac8f0c8effc89a62ab
https://openalex.org/W2054588116,A Decomposition Analysis of the Trend in UK Income Inequality,geometry-schools,0.0,6.461,,available,0.0,21.8,,498e637753bd4e0da76e90103dd21eb7
https://openalex.org/W1486258806,Schooling and Economic Well-Being: The Role of Nonmarket Effects,microdata-student,0.0,7.583,,external,0.0,0.0,,
https://openalex.org/W1486258806,Schooling and Economic Well-Being: The Role of Nonmarket Effects,longitudinal-cohort,0.0,7.389,,external,0.0,0.0,,
https://openalex.org/W1486258806,Schooling and Economic Well-Being: The Role of Nonmarket Effects,performance-aggregated,0.0,8.836,,available,0.0,15.54,,79bed9c0ee4e46ac8f0c8effc89a62ab
https://openalex.org/W1488238200,The quality of schooling : quantity alone is misleading,longitudinal-cohort,0.0,7.389,,external,0.0,0.0,,
https://openalex.org/W1488238200,The quality of schooling : quantity alone is misleading,performance-aggregated,2.0,22.394,available,available,7.0,15.54,29d517eedb9c44379a07430280a12839,79bed9c0ee4e46ac8f0c8effc89a62ab
https://openalex.org/W1488238200,The quality of schooling : quantity alone is misleading,geometry-schools,0.0,6.461,,available,0.0,21.8,,498e637753bd4e0da76e90103dd21eb7
https://openalex.org/W1551873802,Teacher Characteristics and Gains in Student Achievement: Estimation Using Micro Data.,microdata-student,2.0,13.59,external,external,0.0,0.0,,
https://openalex.org/W1551873802,Teacher Characteristics and Gains in Student Achievement: Estimation Using Micro Data.,performance-aggregated,0.0,7.332,,available,0.0,15.54,,79bed9c0ee4e46ac8f0c8effc89a62ab
https://openalex.org/W2086394294,The Hispanic-White Achievement Gap in Math and Reading in the Elementary Grades,performance-aggregated,3.0,30.836,available,available,7.0,15.54,29d517eedb9c44379a07430280a12839,79bed9c0ee4e46ac8f0c8effc89a62ab
https://openalex.org/W2086394294,The Hispanic-White Achievement Gap in Math and Reading in the Elementary Grades,ses-aggregated,0.0,6.461,,available,0.0,18.95,,fa85ddc76a524380ad7fc60e3006ee97
https://openalex.org/W2086394294,The Hispanic-White Achievement Gap in Math and Reading in the Elementary Grades,geometry-schools,0.0,6.461,,available,0.0,21.8,,498e637753bd4e0da76e90103dd21eb7
https://openalex.org/W2108478320,The Black-White Test Score Gap Through Third Grade,performance-aggregated,4.0,0.0,available,,7.0,0.0,29d517eedb9c44379a07430280a12839,
https://openalex.org/W2042956476,The Effects of Global Severe Privation on Cognitive Competence: Extension and Longitudinal Follow-up,geometry-neighborhoods,0.0,0.0,available,,10.0,0.0,ae64616d363e48c897818b640e2a22cd,
https://openalex.org/W2042956476,The Effects of Global Severe Privation on Cognitive Competence: Extension and Longitudinal Follow-up,geometry-schools,0.0,0.0,available,,13.0,0.0,0a220ea7972449e39a28210dd317f636,
https://openalex.org/W2042956476,The Effects of Global Severe Privation on Cognitive Competence: Extension and Longitudinal Follow-up,longitudinal-cohort,0.0,0.0,external,,0.0,0.0,,
https://openalex.org/W592964263,The Determinants of Scholastic Achievement-An Appraisal of Some Recent Evidence,microdata-student,3.0,21.173,external,external,0.0,0.0,,
https://openalex.org/W592964263,The Determinants of Scholastic Achievement-An Appraisal of Some Recent Evidence,performance-aggregated,2.0,13.793,available,available,7.0,15.54,29d517eedb9c44379a07430280a12839,79bed9c0ee4e46ac8f0c8effc89a62ab
https://openalex.org/W592964263,The Determinants of Scholastic Achievement-An Appraisal of Some Recent Evidence,geometry-schools,0.0,6.461,,available,0.0,21.8,,498e637753bd4e0da76e90103dd21eb7
https://openalex.org/W1995235257,History Matters: The Long-Term Impact of Colonial Public Investments in French West Africa,microdata-household,0.0,8.143,,external,0.0,0.0,,
https://openalex.org/W1995235257,History Matters: The Long-Term Impact of Colonial Public Investments in French West Africa,geometry-neighborhoods,0.0,7.824,,available,0.0,18.92,,dc94b29fc3594a5bb4d297bee0c9a3f2
https://openalex.org/W1995235257,History Matters: The Long-Term Impact of Colonial Public Investments in French West Africa,spatial-partition,0.0,7.824,,available,0.0,7.92,,e98e29d2a46a4264bb7e33b274e00873
https://openalex.org/W1545916181,School Quality and the Longer-Term Effects of Head Start,microdata-student,4.0,36.883,external,external,0.0,0.0,,
https://openalex.org/W1545916181,School Quality and the Longer-Term Effects of Head Start,performance-aggregated,3.0,29.572,available,available,7.0,15.54,29d517eedb9c44379a07430280a12839,79bed9c0ee4e46ac8f0c8effc89a62ab
https://openalex.org/W1545916181,School Quality and the Longer-Term Effects of Head Start,geometry-schools,2.0,13.793,available,available,7.0,21.8,498e637753bd4e0da76e90103dd21eb7,498e637753bd4e0da76e90103dd21eb7
https://openalex.org/W2169163541,Testing the validity of the Goldthorpe class schema,travel-network,0.0,0.0,external,,0.0,0.0,,
https://openalex.org/W2169163541,Testing the validity of the Goldthorpe class schema,geometry-schools,0.0,0.0,available,,13.0,0.0,0a220ea7972449e39a28210dd317f636,
https://openalex.org/W2169163541,Testing the validity of the Goldthorpe class schema,geometry-neighborhoods,0.0,0.0,available,,10.0,0.0,ae64616d363e48c897818b640e2a22cd,
https://openalex.org/W4300469646,Social Class in Modern Britain,travel-network,0.0,0.0,external,,0.0,0.0,,
https://openalex.org/W4300469646,Social Class in Modern Britain,geometry-schools,0.0,0.0,available,,13.0,0.0,0a220ea7972449e39a28210dd317f636,
https://openalex.org/W4300469646,Social Class in Modern Britain,geometry-neighborhoods,0.0,0.0,available,,10.0,0.0,ae64616d363e48c897818b640e2a22cd,
https://openalex.org/W2997876560,Desigualdade e pobreza no Brasil,microdata-student,0.0,0.0,external,,0.0,0.0,,
https://openalex.org/W2116185897,"Changes in Compulsory Schooling, Education and the Distribution of Wages in Europe",travel-network,2.0,13.548,external,external,0.0,0.0,,
https://openalex.org/W2116185897,"Changes in Compulsory Schooling, Education and the Distribution of Wages in Europe",longitudinal-cohort,0.0,7.389,,external,0.0,0.0,,
https://openalex.org/W2116185897,"Changes in Compulsory Schooling, Education and the Distribution of Wages in Europe",geometry-schools,0.0,6.461,,available,0.0,21.8,,498e637753bd4e0da76e90103dd21eb7
